commento,valutazione,tossicita,tipo_tossicita,age_group,gender,utente_id,comment_cleaned,emoji_set,emoji_count,parole_maiusc,pos_tag,nrc_affect_dict,nrc_raw_scores,nrc_top_emotions,nrc_affect_frequencies,comm_polarita,Kincaid,ARI,Coleman-Liau,FleschReadingEase,GunningFogIndex,LIX,SMOGIndex,RIX,DaleChallIndex,comment_tokenized,comment_tok=2,comment_tok=3,comment_lemmatized,VAD_valence,VAD_arousal,VAD_dominance
"You’re just mad that oppressed peoples are standing up for themselves, and tbh I hope you die mad about it.",A little violent,1,4,2,0,193,mad oppressed peoples standing honest hope die mad,set(),0,[],"[('mad', 'NNS'), ('oppressed', 'VBD'), ('peoples', 'NNS'), ('standing', 'VBG'), ('honest', 'JJS'), ('hope', 'NN'), ('die', 'NN'), ('mad', 'NN')]","{'mad': ['anger', 'disgust', 'fear', 'negative', 'sadness'], 'standing': ['positive'], 'honest': ['anger', 'disgust', 'fear', 'joy', 'positive', 'sadness', 'trust'], 'hope': ['anticipation', 'joy', 'positive', 'surprise', 'trust'], 'die': ['fear', 'negative', 'sadness']}","{'anger': 3, 'disgust': 3, 'fear': 4, 'negative': 3, 'sadness': 4, 'positive': 3, 'joy': 2, 'trust': 2, 'anticipation': 1, 'surprise': 1}","[('fear', 0.15384615384615385), ('sadness', 0.15384615384615385)]","{'fear': 0.15384615384615385, 'anger': 0.11538461538461539, 'anticip': 0.0, 'trust': 0.07692307692307693, 'surprise': 0.038461538461538464, 'positive': 0.11538461538461539, 'negative': 0.11538461538461539, 'sadness': 0.15384615384615385, 'disgust': 0.11538461538461539, 'joy': 0.07692307692307693, 'anticipation': 0.038461538461538464}",-0.2166666666666666,6.705000000000002,7.88625,12.104985125000002,61.240000000000016,8.200000000000001,45.5,8.477225575051662,3.0,6.31805,"['mad', 'oppressed', 'peoples', 'standing', 'honest', 'hope', 'die', 'mad']","[('mad', 'oppressed'), ('oppressed', 'peoples'), ('peoples', 'standing'), ('standing', 'honest'), ('honest', 'hope'), ('hope', 'die'), ('die', 'mad')]","[('mad', 'oppressed', 'peoples'), ('oppressed', 'peoples', 'standing'), ('peoples', 'standing', 'honest'), ('standing', 'honest', 'hope'), ('honest', 'hope', 'die'), ('hope', 'die', 'mad')]","['mad', 'oppress', 'people', 'stand', 'honest', 'hope', 'die', 'mad']",-0.0576666666666666,0.0553333333333333,-0.0969999999999999
"You’re just mad that oppressed peoples are standing up for themselves, and tbh I hope you die mad about it.",A little violent,1,4,2,0,194,mad oppressed peoples standing honest hope die mad,set(),0,[],"[('mad', 'NNS'), ('oppressed', 'VBD'), ('peoples', 'NNS'), ('standing', 'VBG'), ('honest', 'JJS'), ('hope', 'NN'), ('die', 'NN'), ('mad', 'NN')]","{'mad': ['anger', 'disgust', 'fear', 'negative', 'sadness'], 'standing': ['positive'], 'honest': ['anger', 'disgust', 'fear', 'joy', 'positive', 'sadness', 'trust'], 'hope': ['anticipation', 'joy', 'positive', 'surprise', 'trust'], 'die': ['fear', 'negative', 'sadness']}","{'anger': 3, 'disgust': 3, 'fear': 4, 'negative': 3, 'sadness': 4, 'positive': 3, 'joy': 2, 'trust': 2, 'anticipation': 1, 'surprise': 1}","[('fear', 0.15384615384615385), ('sadness', 0.15384615384615385)]","{'fear': 0.15384615384615385, 'anger': 0.11538461538461539, 'anticip': 0.0, 'trust': 0.07692307692307693, 'surprise': 0.038461538461538464, 'positive': 0.11538461538461539, 'negative': 0.11538461538461539, 'sadness': 0.15384615384615385, 'disgust': 0.11538461538461539, 'joy': 0.07692307692307693, 'anticipation': 0.038461538461538464}",-0.2166666666666666,6.705000000000002,7.88625,12.104985125000002,61.240000000000016,8.200000000000001,45.5,8.477225575051662,3.0,6.31805,"['mad', 'oppressed', 'peoples', 'standing', 'honest', 'hope', 'die', 'mad']","[('mad', 'oppressed'), ('oppressed', 'peoples'), ('peoples', 'standing'), ('standing', 'honest'), ('honest', 'hope'), ('hope', 'die'), ('die', 'mad')]","[('mad', 'oppressed', 'peoples'), ('oppressed', 'peoples', 'standing'), ('peoples', 'standing', 'honest'), ('standing', 'honest', 'hope'), ('honest', 'hope', 'die'), ('hope', 'die', 'mad')]","['mad', 'oppress', 'people', 'stand', 'honest', 'hope', 'die', 'mad']",-0.0576666666666666,0.0553333333333333,-0.0969999999999999
If you dont make the 6 foot cutoff point you are subhuman and deserve to be shot.,A little violent,1,4,3,1,195,make foot cutoff point subhuman deserve shot,set(),0,[],"[('make', 'VB'), ('foot', 'NN'), ('cutoff', 'NN'), ('point', 'NN'), ('subhuman', 'NN'), ('deserve', 'NN'), ('shot', 'NN')]","{'deserve': ['anger', 'anticipation', 'positive', 'trust'], 'shot': ['anger', 'fear', 'negative', 'sadness', 'surprise']}","{'anger': 2, 'anticipation': 1, 'positive': 1, 'trust': 1, 'fear': 1, 'negative': 1, 'sadness': 1, 'surprise': 1}","[('anger', 0.2222222222222222)]","{'fear': 0.1111111111111111, 'anger': 0.2222222222222222, 'anticip': 0.0, 'trust': 0.1111111111111111, 'surprise': 0.1111111111111111, 'positive': 0.1111111111111111, 'negative': 0.1111111111111111, 'sadness': 0.1111111111111111, 'disgust': 0.0, 'joy': 0.0, 'anticipation': 0.1111111111111111}",0.0,5.682857142857145,7.638571428571431,11.891632857142865,66.78714285714288,8.514285714285714,35.57142857142857,8.477225575051662,2.0,4.858628571428572,"['make', 'foot', 'cutoff', 'point', 'subhuman', 'deserve', 'shot']","[('make', 'foot'), ('foot', 'cutoff'), ('cutoff', 'point'), ('point', 'subhuman'), ('subhuman', 'deserve'), ('deserve', 'shot')]","[('make', 'foot', 'cutoff'), ('foot', 'cutoff', 'point'), ('cutoff', 'point', 'subhuman'), ('point', 'subhuman', 'deserve'), ('subhuman', 'deserve', 'shot')]","['make', 'foot', 'cutoff', 'point', 'subhuman', 'deserve', 'shoot']",-0.1308571428571428,-0.178,-0.0385714285714285
How are u so sure other countries kill you guys off first,Non violent,0,4,3,1,195,sure countries kill guys first,set(),0,[],"[('sure', 'JJ'), ('countries', 'NNS'), ('kill', 'VBP'), ('guys', 'NNS'), ('first', 'RB')]","{'kill': ['fear', 'negative', 'sadness']}","{'fear': 1, 'negative': 1, 'sadness': 1}","[('fear', 0.3333333333333333), ('negative', 0.3333333333333333), ('sadness', 0.3333333333333333)]","{'fear': 0.3333333333333333, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.3333333333333333, 'sadness': 0.3333333333333333, 'disgust': 0.0, 'joy': 0.0}",0.375,0.5199999999999996,5.562000000000001,8.856965199999998,100.24,2.0,25.0,3.0,1.0,6.564000000000001,"['sure', 'countries', 'kill', 'guys', 'first']","[('sure', 'countries'), ('countries', 'kill'), ('kill', 'guys'), ('guys', 'first')]","[('sure', 'countries', 'kill'), ('countries', 'kill', 'guys'), ('kill', 'guys', 'first')]","['sure', 'country', 'kill', 'guy', 'first']",-0.0495,0.1055,0.544
"If you dont get a boner, you'll get raped somewhere else... if you understand what i mean",A little violent,1,4,3,0,196,get boner get raped somewhere else understand mean,set(),0,[],"[('get', 'VB'), ('boner', 'NN'), ('get', 'VB'), ('raped', 'VBN'), ('somewhere', 'RB'), ('else', 'RB'), ('understand', 'JJ'), ('mean', 'NN')]",{},{},"[('fear', 0.0), ('anger', 0.0), ('anticip', 0.0), ('trust', 0.0), ('surprise', 0.0), ('positive', 0.0), ('negative', 0.0), ('sadness', 0.0), ('disgust', 0.0), ('joy', 0.0)]","{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",-0.3125,8.180000000000003,7.88625,12.104985125000002,50.66500000000003,13.2,33.0,10.745966692414834,2.0,4.3443000000000005,"['get', 'boner', 'get', 'raped', 'somewhere', 'else', 'understand', 'mean']","[('get', 'boner'), ('boner', 'get'), ('get', 'raped'), ('raped', 'somewhere'), ('somewhere', 'else'), ('else', 'understand'), ('understand', 'mean')]","[('get', 'boner', 'get'), ('boner', 'get', 'raped'), ('get', 'raped', 'somewhere'), ('raped', 'somewhere', 'else'), ('somewhere', 'else', 'understand'), ('else', 'understand', 'mean')]","['get', 'boner', 'get', 'rap', 'somewhere', 'else', 'understand', 'mean']",0.1595,-0.0445,0.184
"I die
I die
I die
I die
I die",Non violent,0,4,1,1,199,die die die die die,set(),0,[],"[('die', 'NN'), ('die', 'NN'), ('die', 'NN'), ('die', 'NN'), ('die', 'NN')]","{'die': ['fear', 'negative', 'sadness']}","{'fear': 5, 'negative': 5, 'sadness': 5}","[('fear', 0.3333333333333333), ('negative', 0.3333333333333333), ('sadness', 0.3333333333333333)]","{'fear': 0.3333333333333333, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.3333333333333333, 'sadness': 0.3333333333333333, 'disgust': 0.0, 'joy': 0.0}",0.0,-1.84,-4.800000000000001,-4.078707,117.16,2.0,5.0,3.0,0.0,3.8845,"['die', 'die', 'die', 'die', 'die']","[('die', 'die'), ('die', 'die'), ('die', 'die'), ('die', 'die')]","[('die', 'die', 'die'), ('die', 'die', 'die'), ('die', 'die', 'die')]","['die', 'die', 'die', 'die', 'die']",-0.938,0.53,-0.482
I am going to beat you to death.,Non violent,0,4,3,1,201,going beat death,set(),0,[],"[('going', 'VBG'), ('beat', 'NN'), ('death', 'NN')]","{'death': ['anger', 'anticipation', 'disgust', 'fear', 'negative', 'sadness', 'surprise']}","{'anger': 1, 'anticipation': 1, 'disgust': 1, 'fear': 1, 'negative': 1, 'sadness': 1, 'surprise': 1}","[('fear', 0.14285714285714285), ('anger', 0.14285714285714285), ('surprise', 0.14285714285714285), ('negative', 0.14285714285714285), ('sadness', 0.14285714285714285), ('disgust', 0.14285714285714285), ('anticipation', 0.14285714285714285)]","{'fear': 0.14285714285714285, 'anger': 0.14285714285714285, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.14285714285714285, 'positive': 0.0, 'negative': 0.14285714285714285, 'sadness': 0.14285714285714285, 'disgust': 0.14285714285714285, 'joy': 0.0, 'anticipation': 0.14285714285714285}",0.0,-2.619999999999999,2.0500000000000007,1.7760740000000013,119.19,1.2000000000000002,3.0,3.0,0.0,3.7853,"['going', 'beat', 'death']","[('going', 'beat'), ('beat', 'death')]","[('going', 'beat', 'death')]","['go', 'beat', 'death']",-0.4439999999999999,0.4806666666666666,-0.024
They deserve to go to jail.,A little violent,1,4,2,0,204,deserve go jail,set(),0,[],"[('deserve', 'NN'), ('go', 'VBP'), ('jail', 'NN')]","{'deserve': ['anger', 'anticipation', 'positive', 'trust'], 'jail': ['fear', 'negative', 'sadness']}","{'anger': 1, 'anticipation': 1, 'positive': 1, 'trust': 1, 'fear': 1, 'negative': 1, 'sadness': 1}","[('fear', 0.14285714285714285), ('anger', 0.14285714285714285), ('trust', 0.14285714285714285), ('positive', 0.14285714285714285), ('negative', 0.14285714285714285), ('sadness', 0.14285714285714285), ('anticipation', 0.14285714285714285)]","{'fear': 0.14285714285714285, 'anger': 0.14285714285714285, 'anticip': 0.0, 'trust': 0.14285714285714285, 'surprise': 0.0, 'positive': 0.14285714285714285, 'negative': 0.14285714285714285, 'sadness': 0.14285714285714285, 'disgust': 0.0, 'joy': 0.0, 'anticipation': 0.14285714285714285}",-0.1,1.313333333333336,0.4800000000000004,-0.1838763333333322,90.99000000000002,1.2000000000000002,36.333333333333336,3.0,1.0,3.7853,"['deserve', 'go', 'jail']","[('deserve', 'go'), ('go', 'jail')]","[('deserve', 'go', 'jail')]","['deserve', 'go', 'jail']",-0.0626666666666666,0.1833333333333333,0.0246666666666666
"You deserve to be banished.
You deserve to be banished.
You deserve to be banished.
You deserve to be banished.
You deserve to be banished.
You deserve to be banished.
You deserve to be banished.
You deserve to be banished.
You deserve to be banished.",A little violent,1,4,1,0,205,deserve banished deserve banished deserve banished deserve banished deserve banished deserve banished deserve banished deserve banished deserve banished,set(),0,[],"[('deserve', 'NN'), ('banished', 'VBD'), ('deserve', 'NN'), ('banished', 'VBD'), ('deserve', 'NN'), ('banished', 'VBD'), ('deserve', 'NN'), ('banished', 'VBD'), ('deserve', 'NN'), ('banished', 'VBD'), ('deserve', 'NN'), ('banished', 'VBD'), ('deserve', 'NN'), ('banished', 'VBD'), ('deserve', 'NN'), ('banished', 'VBD'), ('deserve', 'NN'), ('banished', 'VBD')]","{'deserve': ['anger', 'anticipation', 'positive', 'trust'], 'banished': ['anger', 'fear', 'negative', 'sadness']}","{'anger': 18, 'anticipation': 9, 'positive': 9, 'trust': 9, 'fear': 9, 'negative': 9, 'sadness': 9}","[('anger', 0.25)]","{'fear': 0.125, 'anger': 0.25, 'anticip': 0.0, 'trust': 0.125, 'surprise': 0.0, 'positive': 0.125, 'negative': 0.125, 'sadness': 0.125, 'disgust': 0.0, 'joy': 0.0, 'anticipation': 0.125}",0.0,20.930000000000003,22.895000000000003,26.654340722222223,-22.93499999999999,27.200000000000003,118.0,19.431676725154983,18.0,8.7878,"['deserve', 'banished', 'deserve', 'banished', 'deserve', 'banished', 'deserve', 'banished', 'deserve', 'banished', 'deserve', 'banished', 'deserve', 'banished', 'deserve', 'banished', 'deserve', 'banished']","[('deserve', 'banished'), ('banished', 'deserve'), ('deserve', 'banished'), ('banished', 'deserve'), ('deserve', 'banished'), ('banished', 'deserve'), ('deserve', 'banished'), ('banished', 'deserve'), ('deserve', 'banished'), ('banished', 'deserve'), ('deserve', 'banished'), ('banished', 'deserve'), ('deserve', 'banished'), ('banished', 'deserve'), ('deserve', 'banished'), ('banished', 'deserve'), ('deserve', 'banished')]","[('deserve', 'banished', 'deserve'), ('banished', 'deserve', 'banished'), ('deserve', 'banished', 'deserve'), ('banished', 'deserve', 'banished'), ('deserve', 'banished', 'deserve'), ('banished', 'deserve', 'banished'), ('deserve', 'banished', 'deserve'), ('banished', 'deserve', 'banished'), ('deserve', 'banished', 'deserve'), ('banished', 'deserve', 'banished'), ('deserve', 'banished', 'deserve'), ('banished', 'deserve', 'banished'), ('deserve', 'banished', 'deserve'), ('banished', 'deserve', 'banished'), ('deserve', 'banished', 'deserve'), ('banished', 'deserve', 'banished')]","['deserve', 'banish', 'deserve', 'banish', 'deserve', 'banish', 'deserve', 'banish', 'deserve', 'banish', 'deserve', 'banish', 'deserve', 'banish', 'deserve', 'banish', 'deserve', 'banish']",-0.146,0.149,-0.017
"Okay, but this creates a perverse incentive for people to intentionally try to get infected.",A little violent,1,4,1,0,207,okay creates perverse incentive people intentionally try get infected,set(),0,[],"[('okay', 'NN'), ('creates', 'VBZ'), ('perverse', 'JJ'), ('incentive', 'JJ'), ('people', 'NNS'), ('intentionally', 'RB'), ('try', 'VBP'), ('get', 'VB'), ('infected', 'JJ')]","{'perverse': ['anger', 'disgust', 'fear', 'negative']}","{'anger': 1, 'disgust': 1, 'fear': 1, 'negative': 1}","[('fear', 0.25), ('anger', 0.25), ('negative', 0.25), ('disgust', 0.25)]","{'fear': 0.25, 'anger': 0.25, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.25, 'sadness': 0.0, 'disgust': 0.25, 'joy': 0.0}",0.5,14.142222222222228,14.993333333333332,20.7640438888889,9.700000000000008,16.933333333333334,64.55555555555556,12.486832980505138,5.0,10.973066666666666,"['okay', 'creates', 'perverse', 'incentive', 'people', 'intentionally', 'try', 'get', 'infected']","[('okay', 'creates'), ('creates', 'perverse'), ('perverse', 'incentive'), ('incentive', 'people'), ('people', 'intentionally'), ('intentionally', 'try'), ('try', 'get'), ('get', 'infected')]","[('okay', 'creates', 'perverse'), ('creates', 'perverse', 'incentive'), ('perverse', 'incentive', 'people'), ('incentive', 'people', 'intentionally'), ('people', 'intentionally', 'try'), ('intentionally', 'try', 'get'), ('try', 'get', 'infected')]","['okay', 'create', 'perverse', 'incentive', 'people', 'intentionally', 'try', 'get', 'infect']",0.1294285714285714,0.1414285714285714,0.1382857142857143
You will die with us,A little violent,1,4,1,0,207,die us,set(),0,[],"[('die', 'VB'), ('us', 'PRP')]","{'die': ['fear', 'negative', 'sadness']}","{'fear': 1, 'negative': 1, 'sadness': 1}","[('fear', 0.3333333333333333), ('negative', 0.3333333333333333), ('sadness', 0.3333333333333333)]","{'fear': 0.3333333333333333, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.3333333333333333, 'sadness': 0.3333333333333333, 'disgust': 0.0, 'joy': 0.0}",0.0,-3.01,-8.655,-15.894816499999996,120.205,0.8,2.0,3.0,0.0,3.7357,"['die', 'us']","[('die', 'us')]",[],"['die', 'u']",-0.3025,0.265,0.12
"Idk I think the crowd is gay as fuck, inventing boogie men. Bunch of rich kids",A little violent,1,4,3,1,209,know think crowd gay fuck inventing boogie men bunch rich kids,set(),0,[],"[('know', 'JJ'), ('think', 'VBP'), ('crowd', 'JJ'), ('gay', 'NNS'), ('fuck', 'VBP'), ('inventing', 'VBG'), ('boogie', 'NN'), ('men', 'NNS'), ('bunch', 'VBP'), ('rich', 'JJ'), ('kids', 'NNS')]",{},{},"[('fear', 0.0), ('anger', 0.0), ('anticip', 0.0), ('trust', 0.0), ('surprise', 0.0), ('positive', 0.0), ('negative', 0.0), ('sadness', 0.0), ('disgust', 0.0), ('joy', 0.0)]","{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",0.1305555555555555,3.7181818181818183,6.335454545454546,9.305102545454549,87.99727272727276,8.036363636363637,20.090909090909093,8.477225575051662,1.0,6.287418181818183,"['know', 'think', 'crowd', 'gay', 'fuck', 'inventing', 'boogie', 'men', 'bunch', 'rich', 'kids']","[('know', 'think'), ('think', 'crowd'), ('crowd', 'gay'), ('gay', 'fuck'), ('fuck', 'inventing'), ('inventing', 'boogie'), ('boogie', 'men'), ('men', 'bunch'), ('bunch', 'rich'), ('rich', 'kids')]","[('know', 'think', 'crowd'), ('think', 'crowd', 'gay'), ('crowd', 'gay', 'fuck'), ('gay', 'fuck', 'inventing'), ('fuck', 'inventing', 'boogie'), ('inventing', 'boogie', 'men'), ('boogie', 'men', 'bunch'), ('men', 'bunch', 'rich'), ('bunch', 'rich', 'kids')]","['know', 'think', 'crowd', 'gay', 'fuck', 'invent', 'boogie', 'men', 'bunch', 'rich', 'kid']",0.3027499999999999,0.0265,0.3374999999999999
"Republicans tear apart unions every chance they get and spit in labor rights and workers every chance they get

They’re all duplicitous and pretend to be on your side so they can stab you in the back with your own knife",A little violent,1,4,3,1,209,republicans tear apart unions every chance get spit labor rights workers every chance get duplicitous pretend side stab back knife,set(),0,[],"[('republicans', 'NNS'), ('tear', 'VBP'), ('apart', 'JJ'), ('unions', 'NNS'), ('every', 'DT'), ('chance', 'NN'), ('get', 'NN'), ('spit', 'VBN'), ('labor', 'NN'), ('rights', 'NNS'), ('workers', 'NNS'), ('every', 'DT'), ('chance', 'NN'), ('get', 'VBP'), ('duplicitous', 'JJ'), ('pretend', 'JJ'), ('side', 'NN'), ('stab', 'VBD'), ('back', 'RB'), ('knife', 'NN')]","{'chance': ['surprise'], 'spit': ['disgust'], 'labor': ['anticipation', 'joy', 'positive', 'surprise', 'trust'], 'pretend': ['negative'], 'stab': ['anger', 'fear', 'negative', 'sadness', 'surprise']}","{'surprise': 4, 'disgust': 1, 'anticipation': 1, 'joy': 1, 'positive': 1, 'trust': 1, 'negative': 2, 'anger': 1, 'fear': 1, 'sadness': 1}","[('surprise', 0.2857142857142857)]","{'fear': 0.07142857142857142, 'anger': 0.07142857142857142, 'anticip': 0.0, 'trust': 0.07142857142857142, 'surprise': 0.2857142857142857, 'positive': 0.07142857142857142, 'negative': 0.14285714285714285, 'sadness': 0.07142857142857142, 'disgust': 0.07142857142857142, 'joy': 0.07142857142857142, 'anticipation': 0.07142857142857142}",0.0,12.860000000000005,14.710500000000003,15.353005050000004,38.48500000000003,16.0,40.0,13.954451150103322,4.0,7.308000000000001,"['republicans', 'tear', 'apart', 'unions', 'every', 'chance', 'get', 'spit', 'labor', 'rights', 'workers', 'every', 'chance', 'get', 'duplicitous', 'pretend', 'side', 'stab', 'back', 'knife']","[('republicans', 'tear'), ('tear', 'apart'), ('apart', 'unions'), ('unions', 'every'), ('every', 'chance'), ('chance', 'get'), ('get', 'spit'), ('spit', 'labor'), ('labor', 'rights'), ('rights', 'workers'), ('workers', 'every'), ('every', 'chance'), ('chance', 'get'), ('get', 'duplicitous'), ('duplicitous', 'pretend'), ('pretend', 'side'), ('side', 'stab'), ('stab', 'back'), ('back', 'knife')]","[('republicans', 'tear', 'apart'), ('tear', 'apart', 'unions'), ('apart', 'unions', 'every'), ('unions', 'every', 'chance'), ('every', 'chance', 'get'), ('chance', 'get', 'spit'), ('get', 'spit', 'labor'), ('spit', 'labor', 'rights'), ('labor', 'rights', 'workers'), ('rights', 'workers', 'every'), ('workers', 'every', 'chance'), ('every', 'chance', 'get'), ('chance', 'get', 'duplicitous'), ('get', 'duplicitous', 'pretend'), ('duplicitous', 'pretend', 'side'), ('pretend', 'side', 'stab'), ('side', 'stab', 'back'), ('stab', 'back', 'knife')]","['republican', 'tear', 'apart', 'union', 'every', 'chance', 'get', 'spit', 'labor', 'right', 'worker', 'every', 'chance', 'get', 'duplicitous', 'pretend', 'side', 'stab', 'back', 'knife']",-0.1648333333333333,0.1825833333333333,0.07775
"Idk I think the crowd is gay as fuck, inventing boogie men. Bunch of rich kids",A little violent,1,4,2,0,210,know think crowd gay fuck inventing boogie men bunch rich kids,set(),0,[],"[('know', 'JJ'), ('think', 'VBP'), ('crowd', 'JJ'), ('gay', 'NNS'), ('fuck', 'VBP'), ('inventing', 'VBG'), ('boogie', 'NN'), ('men', 'NNS'), ('bunch', 'VBP'), ('rich', 'JJ'), ('kids', 'NNS')]",{},{},"[('fear', 0.0), ('anger', 0.0), ('anticip', 0.0), ('trust', 0.0), ('surprise', 0.0), ('positive', 0.0), ('negative', 0.0), ('sadness', 0.0), ('disgust', 0.0), ('joy', 0.0)]","{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",0.1305555555555555,3.7181818181818183,6.335454545454546,9.305102545454549,87.99727272727276,8.036363636363637,20.090909090909093,8.477225575051662,1.0,6.287418181818183,"['know', 'think', 'crowd', 'gay', 'fuck', 'inventing', 'boogie', 'men', 'bunch', 'rich', 'kids']","[('know', 'think'), ('think', 'crowd'), ('crowd', 'gay'), ('gay', 'fuck'), ('fuck', 'inventing'), ('inventing', 'boogie'), ('boogie', 'men'), ('men', 'bunch'), ('bunch', 'rich'), ('rich', 'kids')]","[('know', 'think', 'crowd'), ('think', 'crowd', 'gay'), ('crowd', 'gay', 'fuck'), ('gay', 'fuck', 'inventing'), ('fuck', 'inventing', 'boogie'), ('inventing', 'boogie', 'men'), ('boogie', 'men', 'bunch'), ('men', 'bunch', 'rich'), ('bunch', 'rich', 'kids')]","['know', 'think', 'crowd', 'gay', 'fuck', 'invent', 'boogie', 'men', 'bunch', 'rich', 'kid']",0.3027499999999999,0.0265,0.3374999999999999
"If you're white and use your gun to defend yourself, you'll be arrested as a racist and get life in jail.",A little violent,1,4,2,0,210,white use gun defend arrested racist get life jail,set(),0,[],"[('white', 'JJ'), ('use', 'NN'), ('gun', 'NN'), ('defend', 'NN'), ('arrested', 'VBN'), ('racist', 'NN'), ('get', 'VB'), ('life', 'NN'), ('jail', 'NN')]","{'white': ['anticipation', 'joy', 'positive', 'trust'], 'gun': ['anger', 'fear', 'negative'], 'defend': ['fear', 'positive'], 'jail': ['fear', 'negative', 'sadness']}","{'anticipation': 1, 'joy': 1, 'positive': 2, 'trust': 1, 'anger': 1, 'fear': 3, 'negative': 2, 'sadness': 1}","[('fear', 0.25)]","{'fear': 0.25, 'anger': 0.08333333333333333, 'anticip': 0.0, 'trust': 0.08333333333333333, 'surprise': 0.0, 'positive': 0.16666666666666666, 'negative': 0.16666666666666666, 'sadness': 0.08333333333333333, 'disgust': 0.0, 'joy': 0.08333333333333333, 'anticipation': 0.08333333333333333}",-0.05,4.964444444444446,5.050000000000001,8.351025111111113,75.50000000000001,8.044444444444444,20.11111111111111,8.477225575051662,1.0,3.955288888888889,"['white', 'use', 'gun', 'defend', 'arrested', 'racist', 'get', 'life', 'jail']","[('white', 'use'), ('use', 'gun'), ('gun', 'defend'), ('defend', 'arrested'), ('arrested', 'racist'), ('racist', 'get'), ('get', 'life'), ('life', 'jail')]","[('white', 'use', 'gun'), ('use', 'gun', 'defend'), ('gun', 'defend', 'arrested'), ('defend', 'arrested', 'racist'), ('arrested', 'racist', 'get'), ('racist', 'get', 'life'), ('get', 'life', 'jail')]","['white', 'use', 'gun', 'defend', 'arrest', 'racist', 'get', 'life', 'jail']",-0.1154285714285714,0.3657142857142857,0.2128571428571428
I will rape Elon Musk,A little violent,1,4,2,0,210,rape elon musk,set(),0,[],"[('rape', 'NN'), ('elon', 'NN'), ('musk', 'NN')]","{'rape': ['anger', 'disgust', 'fear', 'negative', 'sadness']}","{'anger': 1, 'disgust': 1, 'fear': 1, 'negative': 1, 'sadness': 1}","[('fear', 0.2), ('anger', 0.2), ('negative', 0.2), ('sadness', 0.2), ('disgust', 0.2)]","{'fear': 0.2, 'anger': 0.2, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.2, 'sadness': 0.2, 'disgust': 0.2, 'joy': 0.0}",0.0,1.313333333333336,-1.09,-2.1438266666666674,90.99000000000002,1.2000000000000002,3.0,3.0,0.0,15.9388,"['rape', 'elon', 'musk']","[('rape', 'elon'), ('elon', 'musk')]","[('rape', 'elon', 'musk')]","['rape', 'elon', 'musk']",-0.469,0.31,-0.02
"How much you guys want to bet this idiot owns a Dixie flag?
",A little violent,1,4,1,0,211,much guys want bet idiot owns dixie flag,set(),0,[],"[('much', 'JJ'), ('guys', 'NNS'), ('want', 'VBP'), ('bet', 'JJ'), ('idiot', 'NN'), ('owns', 'VBZ'), ('dixie', 'JJ'), ('flag', 'NN')]","{'idiot': ['disgust', 'negative']}","{'disgust': 1, 'negative': 1}","[('negative', 0.5), ('disgust', 0.5)]","{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.5, 'sadness': 0.0, 'disgust': 0.5, 'joy': 0.0}",-0.3,3.7550000000000026,1.9987500000000007,4.755171375000003,82.39000000000001,8.200000000000001,8.0,8.477225575051662,0.0,8.2918,"['much', 'guys', 'want', 'bet', 'idiot', 'owns', 'dixie', 'flag']","[('much', 'guys'), ('guys', 'want'), ('want', 'bet'), ('bet', 'idiot'), ('idiot', 'owns'), ('owns', 'dixie'), ('dixie', 'flag')]","[('much', 'guys', 'want'), ('guys', 'want', 'bet'), ('want', 'bet', 'idiot'), ('bet', 'idiot', 'owns'), ('idiot', 'owns', 'dixie'), ('owns', 'dixie', 'flag')]","['much', 'guy', 'want', 'bet', 'idiot', 'own', 'dixie', 'flag']",-0.1064,0.1139999999999999,-0.1426
